Collection date;Plot;Location;Individual;Group;Genus;Species;Morphotype;Trait;Value;Unit;OBS
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,206;mm;
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,253;mm;
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;1,953;mm;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0133;g;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,051;mm;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,382;mm;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,617;mm;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,448;mm;
;CR02;Understory;K-2049;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,169;mm;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0137;g;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;6,864;mm;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,403;mm;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,233;mm;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,205;mm;
;CR02;Understory;K-2050;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,028;mm;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0129;g;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,05;mm;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,414;mm;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,335;mm;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,292;mm;
;CR02;Understory;K-2051;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,043;mm;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0125;g;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,191;mm;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,458;mm;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,392;mm;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,282;mm;
;CR14;Understory;K-2246;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,11;mm;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0132;g;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;6,631;mm;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,438;mm;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,209;mm;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,259;mm;
;CR14;Understory;K-2247;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;1,95;mm;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0121;g;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;6,926;mm;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,44;mm;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,37;mm;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,336;mm;
;;Understory;K-2298;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,034;mm;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0122;g;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,058;mm;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,454;mm;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,361;mm;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,249;mm;
;;Understory;K-2299;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,112;mm;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0117;g;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,126;mm;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,462;mm;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;proboscisLength;3,464;mm;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;prementumLength;1,32;mm;
;;Understory;K-2367;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;glossaLength;2,144;mm;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0115;g;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,581;mm;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,393;mm;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,809;mm;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,909;mm;
;CA63;Understory;K-1695;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,9;mm;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;weight;0,0161;g;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;wingLength;6,625;mm;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;intertegularDistance;1,475;mm;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;proboscisLength;3,324;mm;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;prementumLength;1,266;mm;
;CA64;Understory;K-1738;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;glossaLength;2,058;mm;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;weight;0,0151;g;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;wingLength;6,92;mm;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;intertegularDistance;1,454;mm;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;proboscisLength;3,056;mm;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;prementumLength;1,231;mm;
;CA64;Understory;K-1739;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;glossaLength;1,825;mm;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;weight;0,0155;g;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;wingLength;7,005;mm;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;intertegularDistance;1,517;mm;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;proboscisLength;3,344;mm;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;prementumLength;1,393;mm;
;CA64;Understory;K-1740;Apidae: Apinae: Meliponini;Trigona;Trigona guianae;;glossaLength;1,951;mm;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0106;g;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,552;mm;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,435;mm;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,763;mm;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,88;mm;
;CR05;Understory;K-2104;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,883;mm;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0114;g;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,891;mm;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,402;mm;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,777;mm;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,833;mm;
;CR02;Understory;K-2061;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,944;mm;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0116;g;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,584;mm;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,33;mm;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,758;mm;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,892;mm;
;CR02;Understory;K-2062;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,866;mm;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0112;g;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,673;mm;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,369;mm;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,596;mm;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,831;mm;
;CR02;Understory;K-2063;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,765;mm;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0118;g;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,802;mm;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,425;mm;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,742;mm;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,889;mm;
;CR11;Understory;K-2225;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,853;mm;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;weight;0,0114;g;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;wingLength;5,805;mm;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;intertegularDistance;1,468;mm;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;proboscisLength;1,755;mm;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;prementumLength;0,893;mm;
;CR14;Understory;K-2250;Apidae: Apinae: Meliponini;Trigona;Trigona fuscipennis;;glossaLength;0,862;mm;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;weight;0,0045;g;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;wingLength;3,821;mm;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;intertegularDistance;0,93;mm;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;proboscisLength;1,519;mm;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;prementumLength;0,708;mm;
;CA64;Understory;K-1720;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;glossaLength;0,811;mm;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;weight;0,0035;g;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;wingLength;3,544;mm;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;intertegularDistance;0,929;mm;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;proboscisLength;1,589;mm;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;prementumLength;0,744;mm;
;CA64;Understory;K-1721;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;;glossaLength;0,845;mm;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;weight;0,009;g;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;wingLength;5,03;mm;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;intertegularDistance;1,408;mm;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;proboscisLength;1,752;mm;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;prementumLength;0,856;mm;
;OG41;Understory;K-0972;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;glossaLength;0,896;mm;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;weight;0,0056;g;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;wingLength;4,898;mm;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;intertegularDistance;1,41;mm;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;proboscisLength;1,722;mm;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;prementumLength;0,924;mm;
;OG41;Understory;K-0973;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;glossaLength;0,798;mm;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;weight;0,0071;g;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;wingLength;4,724;mm;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;intertegularDistance;1,386;mm;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;proboscisLength;1,796;mm;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;prementumLength;0,896;mm;
;PA55;Understory;K-1330;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;glossaLength;0,9;mm;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;weight;0,008;g;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;wingLength;4,962;mm;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;intertegularDistance;1,371;mm;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;proboscisLength;1,848;mm;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;prementumLength;0,856;mm;
;CA64;Understory;K-1724;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;glossaLength;0,992;mm;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;weight;0,0096;g;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;wingLength;4,776;mm;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;intertegularDistance;1,363;mm;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;proboscisLength;1,752;mm;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;prementumLength;0,915;mm;
;OG52;Understory;K-1770;Apidae: Apinae: Meliponini;Oxytrigona;Oxytrigona isthmina;;glossaLength;0,837;mm;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0142;g;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,747;mm;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,68;mm;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;3,273;mm;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,294;mm;
;OG38;Understory;K-1517;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;1,979;mm;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0141;g;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,672;mm;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,618;mm;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;3,359;mm;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,359;mm;
;OG38;Understory;K-1518;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;2;mm;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0143;g;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,675;mm;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,657;mm;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;3,081;mm;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,322;mm;
;OG38;Understory;K-1519;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;1,759;mm;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,014;g;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,818;mm;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,647;mm;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;3,229;mm;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,179;mm;
;OG38;Understory;K-1520;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;2,05;mm;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0141;g;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,82;mm;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,703;mm;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;2,905;mm;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,28;mm;
;OG38;Understory;K-1521;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;1,625;mm;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0135;g;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,689;mm;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,624;mm;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;3,015;mm;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;prementumLength;1,144;mm;
;OG38;Understory;K-1522;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;glossaLength;1,871;mm;
;OG38;Understory;K-1523;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;weight;0,0132;g;
;OG38;Understory;K-1523;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;wingLength;5,767;mm;
;OG38;Understory;K-1523;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;intertegularDistance;1,639;mm;
;OG38;Understory;K-1523;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Scaptotrigona) sp;;proboscisLength;2,88;mm;
